N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
61;MVZ333;VIII;Animales de Compañía;0;1;2;3;2;NINGUNO
62;MVZ334;VIII;Inmunología;0;1;2;3;2;NINGUNO
63;MVZ335;VIII;Bromatología;0;1;2;3;2;NINGUNO
64;MVZ336;VIII;Imagenología;0;1;2;3;2;NINGUNO
65;MVZ337;VIII;Enfermedades de Aves;0;1;2;3;2;NINGUNO
66;MVZ232;IX;PRODUCCIÓN Y MANEJO DE PASTOS Y FORRAJES;0;2;2;4;3;MVZ312
67;MVZ317;IX;Biotecnología de la Reproducción Animal;0;2;2;4;3;MVZ312
68;MVZ318;IX;Procesamiento de Productos Lácteos;0;2;2;4;3;MVZ304
69;MVZ319;IX;Medicina Interna II;0;3;2;5;4;MVZ311
70;MVZ320;IX;PRACTICAS PREPROFESIONALES II;0;1;4;5;3;MVZ315
71;MVZ321;IX;Producción de Ovinos;0;2;2;4;3;MVZ306
72;MVZ322;IX;Producción de Porcinos;0;2;2;4;3;MVZ306
73;MVZ338;IX;Ganadería Tropical;0;1;2;3;2;NINGUNO
74;MVZ339;IX;Juzgamiento de Ganado;0;1;2;3;2;NINGUNO
75;MVZ340;IX;Producción de Ganado de Leche;0;1;2;3;2;NINGUNO
76;MVZ341;IX;Producción de Ganado de Carne;0;1;2;3;2;NINGUNO
77;MVZ323;X;Taller de Investigación Aplicada;0;2;2;4;3;MVZ220
78;MVZ324;X;Epidemiología Veterinaria;0;2;2;4;3;MVZ310
79;MVZ325;X;Gestión de Empresas;0;2;2;4;3;MVZ308
80;MVZ326;X;Producción de Camélidos Sudamericanos Domésticos;0;2;2;4;3;MVZ306
81;MVZ327;X;Ginecología y Obstetricia Veterinaria;0;1;4;5;3;MVZ315
82;MVZ328;X;Producción de Bovinos;0;2;2;4;3;MVZ306
83;MVZ329;X;PRACTICAS PREPROFESIONALES III;0;2;4;6;4;MVZ320
84;MVZ342;X;Nutrición y Alimentación de Rumiantes;0;1;2;3;2;NINGUNO
85;MVZ343;X;Relaciones Sociales y Extensión Rural;0;1;2;3;2;NINGUNO
86;MVZ344;X;Nutrición y Alimentación de no Rumiantes;0;1;2;3;2;NINGUNO
87;MVZ345;X;Producción y Enfermedades de Equinos;0;1;2;3;2;NINGUNO
