N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
53;MEC220;VIII;LABORATORIO DE INGENIERÍA MECÁNICA III;0;0;2;2;1;MEC216
54;MEC221;VIII;LABORATORIO DE CONTROL Y PROCESOS;0;0;2;2;1;MEC217
55;MEC324;VIII;TURBOMÁQUINAS;0;3;2;5;4;MEC318
56;MEC325;VIII;ELECTRÓNICA DE POTENCIA;0;2;2;4;3;MEC316
57;MEC326;VIII;INSTALACIONES ELÉCTRICAS I;0;2;2;4;3;MEC322
58;MEC327;VIII;MÁQUINAS TÉRMICAS II;0;2;2;4;3;MEC323
59;MEC328;VIII;MÁQUINAS ELÉCTRICAS II;0;3;2;5;4;MEC321
60;MEC222;IX;LABORATORIO DE MÁQUINAS ELÉCTRICAS II;0;0;2;2;1;MEC218
61;MEC223;IX;METODOLOGÍA DE LA INVESTIGACIÓN;0;2;2;4;3;NINGUNO
62;MEC224;IX;INGENIERÍA DE MANTENIMIENTO;0;1;2;3;2;NINGUNO
63;MEC329;IX;ANÁLISIS DE SISTEMAS DE POTENCIA;0;3;2;5;4;MEC328
64;MEC330;IX;INSTALACIONES ELÉCTRICAS II;0;2;2;4;3;MEC326
65;MEC331;IX;CENTRALES HIDROELÉCTRICAS;0;2;2;4;3;MEC324
66;MEC332;IX;CENTRALES TERMOELÉCTRICAS;0;2;2;4;3;MEC327
67;MEC333;IX;SISTEMAS DE REFRIGERACIÓN Y CALEFACCIÓN;0;2;2;4;3;MEC313
68;MEC225;X;GESTIÓN DE CENTRALES ELÉCTRICAS;0;2;2;4;3;MEC331
69;MEC226;X;PROYECTOS DE INGENIERÍA;0;2;2;4;3;MEC224
70;MEC227;X;VALUACIÓN Y TARIFACIÓN ;0;2;2;4;3;NINGUNO
71;MEC228;X;INGENIERÍA DE LA ILUMINACIÓN ;0;2;2;4;3;NINGUNO
72;MEC229;X;ELECTRICIDAD INDUSTRIAL ;0;2;2;4;3;NINGUNO
73;MEC230;X;USOS FINALES DE LA ENERGÍA ;0;2;2;4;3;NINGUNO
74;MEC231;X;ESTRUCTURAS METÁLICAS ;0;2;2;4;3;NINGUNO
75;MEC232;X;ENERGÍAS RENOVABLES;0;2;2;4;3;MEC333
76;MEC334;X;DISEÑO Y CONSTRUCCIÓN DE MÁQUINAS;0;2;2;4;3;MEC320
77;MEC335;X;LÍNEAS DE TRANSMISIÓN;0;2;2;4;3;MEC330
78;MEC336;X;PROTECCIÓN DE SISTEMAS DE POTENCIA;0;2;2;4;3;MEC329
79;MEC337;X;PRÁCTICAS PRE PROFESIONALES;0;0;2;2;1;NINGUNO
