N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
71;;IX;PRODUCCIÓN DE OVINOS;0;2;2;4;3;Null
72;;IX;PRODUCCIÓN DE PORCINOS;0;2;2;4;3;Null
73;;IX;GANADERÍA TROPICAL;0;1;2;3;2;Null
74;;IX;JUZGAMIENTO DE GANADO;0;1;2;3;2;Null
75;;IX;PRODUCCIÓN DE GANADO DE LECHE;0;1;2;3;2;Null
76;;IX;PRODUCCIÓN DE GANADO DE CARNE;0;1;2;3;2;Null
77;;X;TALLER DE INVESTIGACIÓN APLICADA;0;2;2;4;3;Null
78;;X;EPIDEMIOLOGÍA VETERINARIA;0;2;2;4;3;Null
79;;X;GESTIÓN DE EMPRESAS;0;2;2;4;3;Null
80;;X;PRODUCCIÓN DE CAMÉLIDOS SUDAMERICANOS DOMÉSTICOS;0;2;2;4;3;Null
81;;X;GINECOLOGÍA Y OBSTETRICIA VETERINARIA;0;1;4;5;3;Null
82;;X;PRODUCCIÓN DE BOVINOS;0;2;2;4;3;Null
83;;XI;PRACTICAS PREPROFESIONALES III;0;2;4;6;4;Null
74;;XII;NUTRICIÓN Y ALIMENTACIÓN DE RUMIANTES;0;1;2;3;2;Null
74;;XII;RELACIONES SOCIALES Y EXTENSIÓN RURAL;0;1;2;3;2;Null
74;;XII;NUTRICIÓN Y ALIMENTACIÓN DE NO RUMIANTES;0;1;2;3;2;Null
74;;XII;PRODUCCIÓN Y ENFERMEDADES DE EQUINOS;0;1;2;3;2;Null
;;XII;TRABAJO DE INVESTIGACIÓN;;;;;;
