N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
47;SOC307;VIII;PLANEAMIENTO Y GESTIÓN ESTRATÉGICA;0;2;2;4;3;NINGUNO
48;SOC308;VIII;GESTIÓN PÚBLICA Y GOBIERNO LOCAL;0;2;2;4;3;NINGUNO
49;SOC230;IX;TALLER DE EJECUCIÓN DEL PROYECTO DE TESIS;0;4;2;6;5;SOC228
50;SOC309;IX;PROGRAMAS Y PROYECTOS SOCIALES;0;4;2;6;5;NINGUNO
51;SOC310;IX;ESTRATEGIAS Y TÉCNICAS EN RESOLUCIÓN DE CONFLICTOS;0;2;2;4;3;NINGUNO
52;SOC311;IX;GESTIÓN DE GRUPOS DE INTERÉS Y MERCADEO SOCIAL;0;4;2;6;5;NINGUNO
53;SOC312;IX;METODOLOGÍAS PARTICIPATIVAS Y HABILIDADES BLANDAS;0;2;2;4;3;NINGUNO
54;SOC313;IX;DERECHOS HUMANOS, DISCRIMINACIÓN Y GÉNERO;0;2;2;4;3;NINGUNO
55;SOC231;X;TALLER DE ELABORACIÓN DEL INFORME DE TESIS;0;4;2;6;5;SOC230
56;SOC314;X;GESTIÓN AMBIENTAL, GOBERNANZA Y DESARROLLO;0;4;2;6;5;NINGUNO
57;SOC315;X;INTERVENCIÓN EN CONFLICTOS Y RELACIONES COMUNITARIAS;0;4;2;6;5;NINGUNO
58;SOC316;X;MEDICIÓN DE POBREZA Y FOCALIZACIÓN;0;2;2;4;3;NINGUNO
59;SOC317;X;PRÁCTICAS PRE PROFESIONALES;0;2;2;4;3;NINGUNO
60;SOC318;X;INTERCULTURALIDAD Y POBLACIONES ORIGINARIAS;0;2;2;4;3;NINGUNO
