N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
57;ODO321;IX;"GESTIÓN DE PROYECTOS DE INTERVENCIÓN
COMUNITARIA";0;2;2;4;3;ODO319
58;ODO322;IX;CLÍNICA ADULTO III;0;2;10;12;7;ODO320
59;ODO323;IX;CLÍNICA DEL NIÑO;0;2;10;12;7;"ODO317,
ODO318"
60;HUM227;X;IDIOMA NATIVO QUECHUA ;0;2;0;2;2;NINGUNO
61;HUM228;X;IDIOMA NATIVO AIMARA ;0;2;0;2;2;NINGUNO
62;ODO226;X;INFORME Y ARTÍCULO DE INVESTIGACIÓN CIENTÍFICA;0;2;2;4;3;"ODO222,
ODO223"
63;ODO324;X;ODONTOLOGÍA LEGAL Y FORENSE;0;2;2;4;3;NINGUNO
64;ODO325;X;EJECUCIÓN DE PROYECTOS DE INTERVENCIÓN COMUNITARIA;0;1;2;3;2;ODO321
65;ODO326;X;CLÍNICA INTEGRAL DEL ADULTO;0;2;10;12;7;ODO320
66;ODO327;X;CLÍNICA INTEGRAL DEL NIÑO;0;2;10;12;7;ODO323
67;ODO328;XI;INTERNADO HOSPITALARIO;0;0;48;48;24;"ODO226,
ODO324, ODO325,
ODO326, ODO327"
68;ODO329;XII;INTERNADO RURAL;0;0;48;48;24;"ODO226,
ODO324, ODO325,
ODO326, ODO327"
