N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
35;35;VI;ESTRATEGIAS DE MARKETING;0;2;2;4;3;21
36;36;VI;TALLER DE PRODUCCION AUDIOVISUAL;0;2;4;6;4;26
37;37;VII;TALLER DE PRODUCCION MULTIMEDIA Y WEB;0;2;4;6;4;NINGUNO
38;38;VII;ESTRATEGIAS DE COMUNICACION PARA EL DESARROLLO;0;3;2;5;4;32
39;39;VII;METODOS CUALITATIVOS DE INVESTIGACION;0;2;2;4;3;NINGUNO
40;40;VII;GESTION DE EMPRESAS COMUNICACIONALES;0;3;2;5;4;NINGUNO
41;41;VII;TALLER DE PERIODISMO ESPECIALIZADO;0;2;4;6;4;NINGUNO
42;42;VII;ETICA Y DEONTOLOGIA DE LA COMUNICACION;0;2;2;4;3;NINGUNO
43;43;VIII;PROYECTOS SOCIALES Y CONSULTORIA;0;3;2;5;4;NINGUNO
44;44;VIII;LEGISLACION DE LA COMUNICACION Y CIUDADANIA;0;2;2;4;3;NINGUNO
45;45;VIII;TALLER DE RELACIONES PUBLICAS;0;2;4;6;4;NINGUNO
46;46;VIII;PRACTICAS PRE PROFESIONALES EN PERIODISMO;0;2;4;6;4;41
47;47;VIII;COMUNICACION PUBLICITARIA;0;3;2;5;4;NINGUNO
48;48;VIII;GESTION DE SOCIAL MEDIA Y COMUNIDADES VIRTUALES;0;3;2;5;4;NINGUNO
49;49;VIII;TEATRO Y ESCENOGRAFIA;0;2;2;4;3;NINGUNO
50;50;VIII;MUSICA Y CANTO;0;2;2;4;3;NINGUNO
51;51;IX;TALLER DE PUBLICIDAD;0;2;4;6;4;NINGUNO
52;52;IX;GESTION DE PROYECTOS DE COMUNICACION PARA EL DESARROLLO;0;3;2;5;4;NINGUNO
53;53;IX;LINEAS DE INVESTIGACION EN CIENCIAS DE LA COMUNICACIÓN;0;3;2;5;4;NINGUNO
54;54;IX;INGLES;0;2;2;4;3;NINGUNO
55;55;IX;PRACTICAS PRE PROFESIONALES EN RELACIONES PUBLICAS;0;2;4;6;4;45
56;56;IX;COMUNICACION POLITICA;0;2;2;4;3;NINGUNO
57;57;IX;GESTION PUBLICA;0;2;2;4;3;NINGUNO
58;58;X;SEMINARIO DE TESIS;0;2;4;6;4;53
59;59;X;RELACIONES COMUNITARIAS Y RESOLUCION DE CONFLICTOS;0;3;2;5;4;NINGUNO
60;60;X;EVALUACION Y SISTEMATIZACION DE PROYECTOS;0;3;2;5;4;NINGUNO
61;61;X;DISCAPACIDAD E INCLUSION SOCIAL;0;2;2;4;3;NINGUNO
62;62;X;PRACTICAS PRE PROFESIONALES EN COMUNICACIÓN PARA EL DESARROLLO;0;2;4;6;4;52
63;63;X;ANALISIS DE CINE;0;2;2;4;3;NINGUNO
64;64;X;PROTOCOLO Y ETIQUETA SOCIAL;0;2;2;4;3;NINGUNO
65;COS223;X;TRABAJO DE INVESTIGACIÓN;;2;4;6;4;53
