N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
27;27;V;MINERÍA NO METÁLICOS Y SU COMERCIALIZACIÓN;0;3;2;5;4;24
28;28;V;GEODESIA SATELITAL Y SIG;0;3;2;5;4;23
29;29;V;NORMAS TÉCNICO LEGALES EN MINERÍA;0;3;2;5;4;21
30;30;V;INGLES TÉCNICO PARA MINERÍA I;0;3;2;5;4;NINGUNO
31;31;VI;INVESTIGACIÓN DE OPERACIONES MINERAS;0;2;2;4;3;30
32;32;VI;MECÁNICA DE ROCAS I;0;3;2;5;4;26
33;33;VI;ECONOMÍA Y VALUACIÓN DE MINAS;0;2;2;4;3;27
34;34;VI;TECNOLOGÍA AURÍFERA;0;2;2;4;3;28
35;35;VI;TECNOLOGÍA DE EXPLOSIVOS;0;2;2;4;3;29
36;36;VI;HIDROLOGÍA SUPERFICIAL Y SUBTERRÁNEA;0;2;2;4;3;25
37;37;VI;INGLÉS TÉCNICO PARA MINERÍA II;0;2;2;4;3;108
38;38;VI;DESARROLLO DE CAPACIDADES Y EMPRENDIMIENTO PERSONAL;0;2;2;4;3;108
39;39;VII;MAQUINARIA MINERA;0;3;2;5;4;31
40;40;VII;PERFORACIÓN Y VOLADURA DE ROCAS;0;3;2;5;4;35
41;41;VII;GERENCIA SOCIAL EN MINERÍA;0;2;2;4;3;33
42;42;VII;SEGURIDAD MINERA Y SALUD OCUPACIONAL;0;3;2;5;4;34
43;43;VII;MECÁNICA DE ROCAS II;0;2;2;4;3;32
44;44;VII;TECNOLOGÍAS DE PROCESAMIENTO DE INFORMACIÓN;0;2;2;4;3;120
45;45;VII;TÉCNICAS DE REDACCIÓN E INFORMES MINEROS;0;2;2;4;3;120
46;46;VIII;SOSTENIMIENTO DE EXCAVACIONES MINERAS;0;3;2;5;4;40
47;47;VIII;GEOTECNIA MINERA;0;3;2;5;4;43
48;48;VIII;GESTIÓN AMBIENTAL EN MINERÍA;0;3;2;5;4;41
49;49;VIII;INGENIERÍA DE COSTOS Y PRESUPUESTOS EN MINERÍA;0;3;2;5;4;39
50;50;VIII;DISEÑO Y MÉTODOS DE EXPLOTACIÓN SUBTERRÁNEA;0;3;2;5;4;42
51;51;VIII;ACARREO Y TRANSPORTES DE MINERALES;0;2;2;4;3;134
52;52;VIII;GEOMECÁNICA SUBTERRÁNEA Y SUPERFICIAL;0;2;2;4;3;134
53;53;IX;MONITOREO Y EVALUACIÓN AMBIENTAL EN MINERÍA;0;2;2;4;3;48
54;54;IX;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN MINERA;0;2;2;4;3;49
55;55;IX;VENTILACIÓN DE MINAS;0;2;2;4;3;46
56;56;IX;DISEÑO Y MÉTODOS DE EXPLOTACIÓN SUPERFICIAL;0;3;2;5;4;50
57;57;IX;METODOLOGÍA DE INVESTIGACIÓN EN MINERÍA;0;2;2;4;3;180
58;58;IX;CONTROL DE OPERACIONES MINERAS;0;2;2;4;3;47
59;59;IX;PLANEAMIENTO ESTRATÉGICO EN MINERÍA;0;2;2;4;3;160
60;60;IX;MODELAMIENTO Y DISEÑO DE MINAS CON SOFTWARE;0;2;2;4;3;160
61;61;X;PLANEAMIENTO DE MINADO;0;3;2;5;4;56
62;62;X;COMERCIALIZACIÓN DE MINERALES METÁLICOS;0;3;2;5;4;53
63;63;X;SEMINARIO DE TESIS;0;2;2;4;3;57
64;64;X;ADMINISTRACIÓN Y GERENCIA DE MINAS;0;2;2;4;3;58
65;65;X;PLAN DE CIERRE Y RESTAURACIÓN DE MINAS;0;2;2;4;3;54
66;66;X;PRÁCTICAS PRE PROFESIONALES;0;1;2;3;2;130
67;67;X;TALLER DE PRODUCCIÓN DE TEXTOS ACADÉMICOS Y DE INVESTIGACIÓN;0;2;2;4;3;198
68;68;X;AUDITORÍA INTERNA DE SISTEMAS INTEGRADOS DE GESTIÓN;0;2;2;4;3;198
69;69;X;SISTEMAS DE GESTIÓN DE SEGURIDAD;0;2;2;4;3;198
70;"MIN
218";X;TRABAJO DE INVESTIGACIÓN;;2;2;4;3;57
