N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
51;51;VIII;ANTROPOLOGÍA DE LA SALUD INTERCULTURAL;0;3;2;5;4;NINGUNO
52;52;VIII;SEMINARIO DE INVESTIGACIÓN ANTROPOLÓGICA;0;3;2;5;4;45
53;53;VIII;ANTROPOLÓGICA DE LA SEGURIDAD Y VIOLENCIA;0;2;2;4;3;NINGUNO
54;54;VIII;CULTURA DE PAZ Y RELACIONES COMUNITARIAS;0;3;0;3;3;NINGUNO
55;55;VIII;EVALUACIÓN DE IMPACTO DE PROGRAMAS SOCIALES;0;3;2;5;4;47
56;56;VIII;GESTIÓN DE EMPRESAS CULTURALES;0;2;2;4;3;43
57;57;VIII;IDIOMA NATIVO AIMARA;0;2;2;4;3;NINGUNO
58;58;VIII;IDIOMA NATIVO QUECHUA;0;2;2;4;3;NINGUNO
59;59;IX;CONSULTORÍA Y SISTEMATIZACIÓN DE EXPERIENCIAS DE DESARROLLO;0;3;2;5;4;NINGUNO
60;60;IX;ANTROPOLOGÍA DE LA MINERÍA Y DERECHOS HUMANOS;0;2;2;4;3;NINGUNO
61;61;IX;DESCENTRALIZACIÓN Y PROMOCIÓN DEL DESARROLLO LOCAL;0;2;2;4;3;NINGUNO
62;62;IX;PLANIFICACIÓN Y CONSULTORÍA EN PROYECTOS DE DESARROLLO;0;2;2;4;3;55
63;63;IX;SEMINARIO DE TESIS;0;3;2;5;4;52
64;64;IX;SEMINARIO DE PRODUCCIÓN INTELECTUAL;0;3;0;3;3;NINGUNO
65;65;IX;PERITAJES ANTROPOLÓGICOS;0;3;2;5;4;50
66;66;X;PRACTICAS PRE-PROFESIONALES;0;10;23;33;24;63
67;"ANT
224";X;TRABAJO DE INVESTIGACIÓN;;1;2;3;2;NINGUNO
