N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
32;032;V;ESTRATEGIAS PARA EL DESARROLLO DE LA NUMERACION, OPERACIONES Y RELACIONES;00;4.0;2.0;6.0;5.0;024
33;034;VI;PSICOLOGIA DEL APRENDIZAJE;00;3.0;2.0;5.0;4.0;027
34;035;VI;TEORIAS Y ENFOQUES DE LA FORMACION PSICOMOTRIZ EN EDUCACION PRIMARIA;00;2.0;2.0;4.0;3.0;NINGUNO
35;036;VI;ESTRATEGIAS PARA LA COMPRENSION DE TEXTOS;00;4.0;2.0;6.0;5.0;030
36;037;VI;ESTRATEGIAS PARA LA PRODUCCION DE TEXTOS;00;3.0;2.0;5.0;4.0;030
37;038;VI;ESTRATEGIAS PARA LA COMPRENSION DE LOS PROCESOS HISTORICOS Y GEOGRAFICOS;00;3.0;2.0;5.0;4.0;028
38;040;VI;ESTRATEGIAS PARA EL DESARROLLO DE LA GEOMETRIA, ESTADISTICA Y PROBABILIDAD;00;3.0;2.0;5.0;4.0;032
39;041;VII;TEORIAS Y MODELOS DE INVESTIGACION EDUCATIVA;00;3.0;2.0;5.0;4.0;NINGUNO
40;042;VII;ESTRATEGIAS PARA LA FORMACION CIUDADANA;00;3.0;2.0;5.0;4.0;028
41;043;VII;EDUCACION EN HABILIDADES DIFERENCIADAS;00;4.0;0.0;4.0;4.0;NINGUNO
42;044;VII;PRACTICA PEDAGOGICA BASICA;00;3.0;4.0;7.0;5.0;NINGUNO
44;046;VII;FUTBOL;00;2.0;2.0;4.0;3.0;035
45;047;VII;VOLEIBOL;00;2.0;2.0;4.0;3.0;035
46;048;VII;BASQUETBOL;00;2.0;2.0;4.0;3.0;035
47;049;VII;TALLER DE IDIOMA NATIVO QUECHUA;00;3.0;2.0;5.0;4.0;023
48;050;VII;TALLER DE IDIOMA NATIVO AIMARA;00;3.0;2.0;5.0;4.0;023
49;051;VIII;FILOSOFIA DE LA EDUCACION;00;4.0;0.0;4.0;4.0;020
50;052;VIII;ADMISTRACION EDUCATIVA;00;4.0;0.0;4.0;4.0;NINGUNO
51;053;VIII;PROYECTOS DE INVESTIGACION EDUCATIVA;00;4.0;2.0;6.0;5.0;041
52;054;VIII;LITERATURA INFANTIL QUECHUA;00;2.0;2.0;4.0;3.0;049
53;055;VIII;LITERATURA INFANTIL AIMARA;00;2.0;2.0;4.0;3.0;050
54;056;VIII;PRACTICA PEDAGOGICA INTERMEDIA;00;2.0;6.0;8.0;5.0;044
55;057;VIII;GIMNASIA AEROBICA;00;2.0;2.0;4.0;3.0;035
56;058;VIII;NATACION;00;2.0;2.0;4.0;3.0;035
57;059;VIII;TAE KWON DO;00;2.0;2.0;4.0;3.0;035
58;060;VIII;AJEDREZ;00;2.0;2.0;4.0;3.0;035
59;061;IX;ESTADISTICA GENERAL;00;3.0;2.0;5.0;4.0;NINGUNO
60;062;IX;EJECUCION DE PROYECTOS DE INVESTIGACION EDUCATIVA;00;3.0;2.0;5.0;4.0;053
61;063;IX;CALIDAD Y ACREDITACION DE INSTITUCIONES EDUCATIVAS;00;2.0;2.0;4.0;3.0;NINGUNO
62;064;IX;GESTION Y LIDERAZGO PEDAGOGICO;00;4.0;0.0;4.0;4.0;052
63;065;IX;PRACTICA PEDAGOGICA INTENSIVA;00;4.0;4.0;8.0;6.0;056
64;066;IX;TALLER DE IDIOMA EXTRANJERO INGLES I;00;2.0;2.0;4.0;3.0;NINGUNO
65;067;X;DESARROLLO DE CAPACIDADES DE EMPRENDIMIENTO;00;2.0;2.0;4.0;3.0;NINGUNO
66;069;X;SISTEMATIZACION Y REDACCION DEL INFORME DE INVESTIGACION EDUCATIVA;00;4.0;2.0;6.0;5.0;062
67;070;X;PRACTICA PEDAGOGICA DE PROYECTOS EDUCATIVOS;00;3.0;4.0;7.0;5.0;065
68;071;X;ETICA Y DEONTOLOGIA EDUCATIVA;00;3.0;2.0;5.0;4.0;NINGUNO
69;072;X;TALLER DE IDIOMA EXTRANJERO INGLES II;00;2.0;2.0;4.0;3.0;066
70;073;X;LEGISLACION EDUCATIVA;00;4.0;0.0;4.0;4.0;NINGUNO
71;EPR221;X;TRABAJO DE INVESTIGACION;;4.0;2.0;6.0;5.0;062
