N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
46;NUT224;VIII;ATENCIÓN EN URGENCIAS Y EMERGENCIAS EN SALUD;0;2;2;4;3;NUT216
47;NUT313;VIII;DIETOTERAPIA DEL NIÑO;0;3;2;5;4;NUT216
48;NUT314;VIII;TALLER DE EVALUACIÓN NUTRICIONAL;0;2;2;4;3;NUT301
49;NUT315;VIII;EDUCACIÓN EN ALIMENTACIÓN, NUTRICIÓN Y SALUD;0;3;2;5;4;NUT303
50;NUT316;VIII;GERENCIA PÚBLICA EN PROGRAMAS Y PROYECTOS DE NUTRICIÓN Y SALUD;0;2;2;4;3;NUT311
51;NUT317;VIII;ALIMENTOS FUNCIONALES Y NUTRACÉUTICOS;0;2;2;4;3;NUT309
52;NUT318;VIII;NUTRICIÓN Y MEDICINA ALTERNATIVA Y COMPLEMENTARIA;0;2;2;4;3;NUT310
53;NUT319;VIII;FARMACOLOGÍA APLICADA A LA NUTRICIÓN;0;2;2;4;3;NUT308
54;NUTR225;VIII;INFORME Y ARTÍCULO DE INVESTIGACIÓN;0;2;2;4;3;NUT312
55;NUT320;IX;INTERNADO DE NUTRICIÓN CLÍNICA;0;0;48;48;24;190
56;NUT321;X;INTERNADO DE NUTRICIÓN COMUNITARIA Y PROMOCIÓN DE LA SALUD;0;0;48;48;24;214
