N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
27;ADAN306;IV;DANZA CREATIVA I;5;3;2;5;4;NINGUNO
28;EG110;IV;ESTADÍSTICA;5;3;2;5;4;NINGUNO
29;ADAN210;V;DANZA CONTEMPORÁNEA I;5;2;2;4;3;NINGUNO
30;ADAN211;V;EDICIÓN DEL AUDIO Y VIDEO PARA LA DANZA;5;3;0;3;3;NINGUNO
31;ADAN307;V;TÉCNICA PARA LAS DANZAS DE LA SIERRA CENTRAL DEL PERÚ;5;4;6;10;7;ADAN305
32;ADAN308;V;TEORÍA DE LA COREOGRAFÍA;5;4;0;4;4;NINGUNO
33;ADAN309;V;PATRONAJE DEL VESTUARIO;5;2;2;4;3;NINGUNO
34;ADAN310;V;DANZA CREATIVA II;5;3;2;5;4;ADAN306
35;ADAN212;VI;DANZA CONTEMPORÁNEA II;5;2;2;4;3;ADAN210
36;ADAN213;VI;TEORÍA DEL FOLKLORE;5;3;0;3;3;NINGUNO
37;ADAN311;VI;TÉCNICA PARA LAS DANZAS DE LA SELVA PERUANA;5;4;6;10;7;ADAN307
38;ADAN312;VI;COMPOSICIÓN COREOGRÁFICA;5;2;2;4;3;NINGUNO
39;ADAN313;VI;DISEÑO Y PRODUCCIÓN DE VESTUARIO I;5;3;2;5;4;ADAN309
40;ADAN314;VI;MÉTODOS DE INVESTIGACIÓN;5;4;0;4;4;NINGUNO
41;ADAN214;VII;REPERTORIO DE DANZA CONTEMPORÁNEA;5;2;2;4;3;ADAN212
42;ADAN315;VII;TÉCNICA PARA LAS DANZAS DE LA COSTA PERUANA;5;4;6;10;7;ADAN311
43;ADAN316;VII;DISEÑO Y PRODUCCIÓN DE VESTUARIO II;5;3;2;5;4;ADAN313
44;ADAN317;VII;INVESTIGACIÓN APLICADA A LA DANZA;5;4;0;4;4;NINGUNO
45;ADAN318;VII;DIRECCIÓN DE LA DANZA I;5;2;2;4;3;NINGUNO
46;ADAN319;VII;SEMIÓTICA DE LA DANZA;5;3;0;3;3;NINGUNO
47;ADAN215;VIII;TEATRO MUSICAL;5;2;2;4;3;NINGUNO
48;ADAN216;VIII;ESCENOGRAFÍA;5;3;0;3;3;NINGUNO
49;ADAN219;VIII;IDIOMA INGLÉS;5;4;0;4;4;NINGUNO
50;ADAN321;VIII;TÉCNICA PARA LAS DANZAS AFROPERUANAS;5;4;6;10;7;ADAN315
51;ADAN322;VIII;DISEÑO Y PRODUCCIÓN DE VESTUARIO III;5;3;2;5;4;ADAN316
52;ADAN323;VIII;DIRECCIÓN DE LA DANZA II;5;2;2;4;3;ADAN318
53;ADAN217;IX;TEORÍA E INTERPRETACIÓN DE LA MÚSICA;5;4;0;4;4;NINGUNO
54;ADAN218;IX;TALLER COREOGRÁFICO DE DANZAS INTERNACIONALES;5;2;2;4;3;NINGUNO
55;ADAN324;IX;EVALUACIÓN DE LA DANZA;5;4;0;4;4;NINGUNO
56;ADAN325;IX;TÉCNICA PARA LAS DANZAS LATINOAMERICANAS;5;4;6;10;7;ADAN321
57;ADAN326;IX;PRODUCCIÓN DE ESPECTÁCULOS EN DANZA;5;2;2;4;3;NINGUNO
58;ADAN327;IX;PRÁCTICAS PREPROFESIONALES - PRODUCCIÓN;5;2;2;4;3;NINGUNO
59;ADAN220;X;GESTIÓN EMPRESARIAL Y MARKETING PARA LA DANZA;5;4;0;4;4;NINGUNO
60;ADAN320;X;SEMINARIO DE TESIS PARA LA DANZA;5;4;0;4;4;NINGUNO
61;ADAN328;X;TÉCNICA PARA LAS DANZAS INTERNACIONALES;5;2;4;6;4;ADAN325
62;ADAN329;X;PRÁCTICAS PREPROFESIONALES - PROMOCIÓN;5;8;8;16;12;ADAN327
