N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
48;MED313;XI;CLÍNICA PEDIÁTRICA I;0;4;8;12;8;MED303
49;MED314;XI;EMERGENCIAS Y URGENCIAS MÉDICA;0;3;4;7;5;MED309
50;MED315;XI;TESIS II;0;2;2;4;3;MED308
51;MED316;XII;CLÍNICA GINECOLÓGICA Y OBSTÉTRICA II;0;4;8;12;8;MED312
52;MED317;XII;CLÍNICA PEDIÁTRICA II;0;4;8;12;8;MED313
53;MED318;XII;MEDICINA LEGAL Y PATOLOGÍA FORENSE;0;3;2;5;4;MED307
54;MED319;XII;SALUD PÚBLICA III;0;3;2;5;4;MED311
55;MED320;XII;ROTACIÓN DE MEDICINA;0;0;20;20;10;283
56;MED321;XII;ROTACIÓN DE CIRUGÍA;0;0;20;20;10;283
57;MED322;IX;ROTACIÓN DE PEDIATRÍA;0;0;20;20;10;283
58;MED323;IX;ROTACIÓN DE GINECOLOGÍA Y OBSTETRICIA;0;0;20;20;10;283
